comment,label
"Robot tiền nào của đấy chứ nó ko hút đc mấy đâu. Cứ mua đồ xin cho chắc . Nma cũng vừa với giá tiền nên đánh giá 5 sao. Tiền nào của nấy","NEG"
"Hàng bình thường so với giá tiền là cũng hợp lý. Nói chung là cũng dùng đc còn về lâu về dài phải sau này mới biết được","NEU"
"Nhỏ gọn . Tuy nhiên k giữ được pin lâu. Chỉ hút bụi và tóc thôi còn cái rác nào to hơn tí là nhá qua nhá lại thải ra. 1 trải nghiệm k tốt","NEG"
"Robot mini nên cái gì cũng nhỏ. Hút bụi nhẹ nhàng. Cho con làm đồ chơi hợp hơn","NEU"
"Y đồ chơi trẻ con hhgffddghjfftygfđfhhgcdfghjfdgjjkjgđghjjjgggfhjjggghhhhjjjkjggggffdfghjjjjfffhjjhgggghjjjhffhjjhhggggffffghjjjjhgffffgghgbggggffffddhjkkigfdfghjbc con mmhgff mua hàng rẻ thiệt là……","NEG"
"Chạy lòng vòng qua lại đường cũ ít thẳng và qua lối mới mà phải theo đẩy lái em nó. Hút được bụi mịn nhỏ, tóc ngắn thôi. Giá rẻ trải nghiệm cg hay. Nhg sao sạc pin hay mở máy đều kg thấy đèn báo gì hết, kg sao biết đầy hay chưa để ngưng😂😂","NEU"
"Shop đóng gói cẩn thận. Giao hàng nhanh. Đã cho chạy thử thấy ổn so với giá tiền.","POS"
"Shop rất uy tín.mọi người nên đặt hàng shop.hấn chăy nhìn vui mắt lắm","POS"
"Đúng màu, đúng mô tả. Hút được bụi nhỏ, thi thoảng quơ được cả tóc. Để chạy trong nhà cũng khá vui mắt.","POS"
"Mô tả quá cao","NEG"
"Như con đồ choie thôi nhưng cũng đỉnh lắm hút được bụi luôn nha. Pin xài chắc được 15p gì thôi à","NEG"
"Săn sale giá rẻ nên cũng ok ạ, 40k thì k có j bàn cãi, chạy mấy hôm đầu mình thấy cũng kêu nhưng êm hơn, những hôm sau thấy k mượt mấy nữa, tạm ổn mua về vui vui cũng được ạ","NEU"
"Rất dễ thương, nhỉ gọn, chs rất vui hút đc bụi","POS"
"So với giá tiền thì dùng được nhé nhưng đừng hi vọng hút được nhiều, dùng làm đồ chơi cho trẻ con thì được ạ, nên mua nếu ko có thú vui gì","NEU"
"Chất lượng ổn, giá rẻ. Hút được bụi nhỏ, tóc, xơ vải...nói chung phù hợp với giá tiền.","POS"
"Đóng gói cẩn thận, shipper thân thiện, nhỏ xinh nhưng thời gian chạy ngắn","NEU"
"K có điện nên phải sạc k biết có chạy được k nhưng giá rẻ thấy đánh giá ok","NEU"
"Săn với giá 24k thì ok như món đồ chơi nhung mà cũng giúp ích đc","POS"
"Robot nhỏ hơn mình nghĩ nhiều, hoạt động bt, chưa thử nên ko biết ntn.","NEU"
"Tốt","POS"
"Nhận ra người ấy chẳng còn thương mình là khi…","NEG"
"Chạy chưa giáp cái phòng nhỏ xíu, chưa dc 10 phút nó ngủm củ tỏi r, tưởng hết pin đem sạc, sạc nguyên ngày cũng có lên đâu","NEG"
"Hút được 2 lần , giờ thành đồ chơi của bé luôn 😥😥😥😥😥 , máy hút đúng theo giá tiền","NEG"
"Gí rẻ dễ sử dụng mua chạy quanh nhà cho zui nhà vui cửa chắc phải mua mấy cái mới được","POS"
"Hơi bị thấy cưng luôn ak , giá lại rẻ , phù hợp với phòng trọ , nên mua nha mn","POS"
"Máy hút khá tốt bụi mịn và quấn tóc vào chổi, 1 lần sạc chạy được tầm 20p là chạy yếu, so với giá này vậy là quá tốt rồi, sẽ ủng hộ shop nữa, ảnh mang tính nhận xu","POS"
"Hình ảnh chuẩn như shop đăng, shop rất có tâm, tư vấn, giải đáp thắc mắc của khách hàng về sản phẩm rất nhiệt tình! 🥰 Thả 💖 cho shop nhé!","POS"
"mua với giá 0₫ mà chạy tốt","POS"
"Làm sạch bụi bẩn trong nhà, sẽ mua tiếp nếu dùng tốt","POS"
"Shop Ship nhanh gói hàng cẩn thận.minh mua lắt nhắt những shop vẫn giao đủ.con được tặng thêm 1 gói ca chua.khâu chăm sóc khách Hàng tốt trả lời nhanh sẽ quay lại ủng hô Shopee","POS"
"Gia v la hop li r chat luong tot dong goi can than ship nhiet tinh","POS"
"Rẻ như món đồ chơi mà lại hiệu quả. Cho chạy lăng xăng khắp nhà cho vui mắt","POS"
"Giao hàng nhanh. Robot hút bụi đẹp. Giá rẻ không biết được bền không.","NEU"
"Cute, nên mua để trải nghiệm nha ae, mình sử dụng cũng hơn tháng rồi","POS"
"Sảm phẩm tệ dùng đc một lúc thì lại tắt mọi ng đừng nên mua nhé","NEG"
"Giao hang lâu phu hop voi gia tien cung tương đôi ho shop 5 sao","NEU"
"Máy hút bụi cũng dc. Tạm như đồ chơi. Mua về cho bé nhà mình chơi hay phết. M.n nên mua nhé","POS"
"Mắc chạm vào cái gì thì nó đứng lại ko đi dc .ko biết tránh","NEG"
"Giá cả phải chăng . Thích hợp phòng cá nhân vì máy hơi bé . Phù hợp với hs , sv . Bền hay kg thì phải dùng 1 thời gian mới đg đc .","NEU"
"Hàng đóng gói đẹp. Dọn những rác bé thì OK. Nói chung với giá như vậy là chấp nhận đc","NEU"
"Thiếu 1 chút là k biết được sạc pin khi nào đầy","NEU"
"đã nhận được hàng OK shop giao đúng hàng đã đặc chưa sử dụng không biết có tốt và bền không nữa và có lau được nhà không","NEU"
"nhận được hàng nhanh, đóng gói cẩn thận đầy đủ hàng ","POS"
"Máy có màu đẹp, dọn dẹp được không gian nhỏ. Nhưng kêu hơi to khi chạy, nút bấm khởi động hơi cứng. Tạm ổn","NEU"
"Khoảng 10 ngày nhận được hàng, đóng gói cẩn thận đầy đủ hàng ","POS"
"Nhận hàng thấy dễ thương, nhỏ nhỏ xinh lắm. Nhấn nút cho chạy hút bụi trong phòng hoặc trên giường thì ok.","POS"
"Nhỏ mà xinh. Giao hàng nhanh. Tiếng hơi ồn nhưng có vẻ hút cũng được nhiều lắm nhất là tóc nha","POS"
"Sản phẩm chất lượng tốt nên mua mà dùng sẽ ko thất vọng","POS"
"Chất lượng sản phẩm đúng như mô tả. Hút được chút chút. Giả cả ok. Giao hàng nhanh.","POS"
"Giao hàng nhanh chóng, sản phẩm như quảng cáo , tuy nhiên hơi bé, hút tóc, bụi mịn ok","POS"
"Máy hút nhẹ nhưng cũng Sài ổn","NEU"
"Trải nghiệm cho vui thôi, chứ quét bằng chổi nhanh và sạch hơn.  He he","NEU"
"Đã nhận được hàng. Không biết sử dụng ra sao. Vì nhận về không có pin. Phải sạc . cho tạm 5*. Để lấy xu","NEU"
"Dùng vui phết. Dọn được bụi, tóc và rác nho nhỏ. Xứng với giá tiền.","POS"
"Sản phẩm cũng ok,dùng thêm cục sạc pin dự phòng  chứ ko tích đc điện,nói chung tiền nào của đấy","NEU"
"Sp đúng mô tả, sử dụng hợp lý giá tiền","POS"
"Chị khách dễ thương🥰 nhà em chốt chiếc vòng bảng vuông 1L500=103.xxx.xxx nhìn đơn giản mà chất lượng lắm nha ✈️❤️✈️","POS"
"Mình dùng thử hút ra cả đống bụi và tóc, với giá tiền 6xk như vậy thì khá ổn nha","POS"
"Giao hàng nhanh, nhìn vui mắt, quét được bụi. =))","POS"
"Chất lượng sản phẩm phù hợp giá tiền, dùng trải nghiệm khá ook, giao hàng nhanh","POS"
"Nhỏ gọn siu kute nghe vui tai, hút sạch bụi lông chó mèo  nha.","POS"
"Chúng tôi thu thập cookies cho các mục đích khác nhau nhằm cải thiện trải nghiệm khách hàng trên trang web.","NEU"
"Đúng vơi mô tả nhìn vừa mà hút rất sạch bụi và tóc nên mua giá rất rẻ mà hời chất lượng okla nhé mng giao hàng cũng nhanh nữa","POS"
"Robot chơi khá vui, ban đầu sạc kô đc và shop có nói đổi dây sạc khác thì đc","NEU"
"Không sử dụng được. Chờ đợi nhận dc hàng nhưng cuối cùng đem bán ve chai... không xài dc...","NEG"
"Giao hàng nhanh, hàng giống với mô tả, sẽ ủng hộ shop lần nữa..","POS"
"Mới nhận hàng,đem ra dùng,k ngờ nó hút 1 đồng bụi, dùng tốt, hàng quốc tế mà giao nhanh lắm nha, cảm ơn shop nhiều.","POS"
"Sp đúng như mô tả . Hàng giá rẻ nên chạy vui vui trong nhà . Giao hàng hơi lâu xíu","NEU"
"Đã nhận được sản phẩm, giao hàng nhanh, tóm dc tóc rơi , hài lòng","POS"
"Cuộc sống không cho phép ai quay lại và sửa chữa những lỗi lầm trong quá khứ. Nhưng vẫn luôn cho chúng ta cơ hội hôm nay, để sống khác hơn ngày hôm qua. Đừng hơn thua với bất kỳ ai, bởi vượt qua chính mình mới là thử thách lớn nhất.","NEU"
"Sơ bộ ổn với tầm giá.mỗi cái sạc pin thì lâu mà dùng thì 15p hết pin r","NEU"
"Shop đóng gói cẩn thận, hàng đúng như Qc, tặng shop 5*","POS"
"Sản phẩm rất là ok nhé.nhung sử dụng thời Gian coi bên ko rẻ mà rất hợp lý","POS"
"Giao hàng nhanh, hút được sạch bụi","POS"
"Trông cute .xạc 4 tiếng rút ra bấm nó chạy loăng quăng khắp nhà.","NEU"
"Sản phẩm tốt nghiệp đại học nhé. Giao dịch nhanh hơn đi bộ.","POS"
"Giá cũng rẻ nên chỉ hút dc ít bụi mịn thôi quấn tóc dc vào chổi quét phù hợp vs giá tiền .  chủ yếu mua cho chạy hay hay con ngồi chơi😅 nhanh hết pin","NEU"
"Giá cả phải chăng, mẫu mã đa dạng để lựa chọn, giao hàng nhanh chóng, ổn so với tầm giá","POS"
"Dùng đc 2 lần thì 1 bên không quay nữa. Đúng là giá rẻ thì mua cho biết thôi ko dùng đụoc","NEG"
"Với giá tiền này OK nhé. M chạy thử thấy hút sạch lắm. Nhìn vui mắt lắm","POS"
"Hàng giống mô tả, tuy nhiên pin chỉ có 5-10f là hết pin. Máy hút được tóc, giá tiền này thì không đòi hỏi chất lượng","NEU"
"Nhìn như đồ chơi luôn. Nhưng mà có võ nha. Hút được nhiều bụi và tóc rụng lém. Mình chỉ cần thế là ok rồi","POS"
"nhỏ nhỏ có vỏ nhé.","NEU"
"Đóng gói bthuong,sản phẩm rẻ,hút cx sạch cx đc lắm nha mọi người,khi gặp vật cản là nó tự quay lại,hút đc nhiều bụi,sản phẩm ổn","POS"
"Phù hợp với phòng trọ nhỏ ít chướng ngại vật .","NEU"
"Đi dật dật.khong hút đc bụi. Có sợi tóc thì quấn luôn vào cái chổi.  Cái này chỉ làm đồ chơi thì hợp lý thôi nhé .","NEG"
"Mọi người nên mua nhé hút bụi siêu sạch lun ủng shop nhé mọi người nhà có con nhỏ mua về hút bụi siêu sạch lun","POS"
"Tốt trong tầm giá quá rẻ dùng để hút bụi dưới gầm giường chơi cho đỡ dơ","POS"
"Sản phẩm nhỏ bé, xinh xinh. Nhưng đúng với quảng cáo và giới thiệu của shop","POS"
"Diện tích nhỏ lau ok . Giá cả rẻ so với chất lượng","POS"
"Giá này dùng vậy là ok r . Shipper siêu dễ thương","POS"
"Chỉ tiếc là ko cho tui dây sạc th, may mà tui có dây sạc rồi chứ nếu ko tui cũng cho 1 sao à","NEG"
"nhỏ nhỏ mua chay chơi thoi chứ không nong chỏ gi thêm... mua gia sale 72 k luon ship ne. moi nguoi ủng hộ shop nè. thay chạy cũng duoc khong co tiền ồn to lắm. chat luong the nao thi dai moi biet ne. Moi nhận san pham nen chua danh gia gi nhieu.","NEU"
"Phòng trọ nhỏ có thể sd . Nhà mình thì hơi to nên mình để quét phòng thôi","NEU"
"Hút bụi tốt. Sạch. Ngoài mong đợi. Hút đc nhiều bụi","POS"
"Máy hút bụi chạy ổn, hơi lớn tiéng nhưng vẫn ok, hút đc nhiều bụi mịn cho 5 sao,đóng gới kỹ","POS"
"Hàng nước ngoài nhưng giao nhanh lắm. Máy nhỏ gọn kêu hơi to chút nhưng được cái hút được sạch tóc vs giấy vụn nhỏ ok lắm","POS"
"Không ngờ với giá hơn 60k mà hút được bụi","POS"
"QC] TANG uu dai den 2 thang cuoc thue bao khi dong truoc cuoc tu 6-12 thang dich vu Internet cap quang, Truyen hinh Viettel TV360. Moi Quy khach thanh toan qua ung dung My Viettel tai","NEU"
"xài cho vui như xe đồ chơi","NEU"
"Quá tốt so với mong đợi","POS"
"Ui. Thích lắm. Mua 1 lần về dùng thấy ok. Đặt lần 2 về đem lên lớp cho quét bớt tóc. Nhỏ nhắn, dễ thương lắm. Pin dùng cũng được lâu nữa.","POS"
"Như đồ chơi trẻ con nhưng hút zui zui cũng sạch nhà hâhhahahahgaahha","POS"
"Hình ảnh và video mang tính chất minh hoạ. Nhận hàng ưng cái bụng. Đúng màu đúng và đủ sp mình đặt. Con mình khui hàng và sử dụng luôn. Giống như đồ chơi. Thíck. Sử dụng khá ổn áp. Nhà nào ưng là quất luôn nhé!","POS"
"Giao hàng rất nhanh sản phẩm chất lượng mà rẻ hơn ngoài ạ ","POS"
"KHÔNG NÊN MUA NHA, tiền nào của đó, không biết sao cmt khen không hay thiệt. , sạc mấy ngày mấy đêm quay tầm 5p hết pin, hút bụi tóc ok nhưng không có hỗc chứa, có 1 cái rãnh hở hút xong bụi rớt xuống lại ah???????, vì xài thử nên không trả hàng hoàn tiền được nên hơi cay","NEG"
"Hút dc nhiều bụi","POS"
"Hút được bụi, không hút được tóc. Với mức giá thấp thì rất ổn. Giao hàng hơi lâu.","NEU"
"Mình đã nhận được hàng rồi nhé shop. Đóng gói rất cẩn thận. Lần sau sẽ ủng hộ shop dài dài","POS"
"Sản phẩm rất tốt","POS"
"Hút được bụi, tóc và rác nhỏ như miếng bông tẩy trang. So với giá thành sản phẩm thì chất lượng quá ok. Hình ảnh và video mang tính chất nhận xu","POS"
"Đã nhận đc hàng, đã bật máy sài thử. Hút quá nhẹ, hút đc bụi bay bay thôi. Còn 1 số cộng rác bé tí tẹo nó cũng ko hút đc. 2 miếng dán đen trắng ko biết để làm gì, ko có tờ hướng dẫn sd. Hazzz","NEG"
"Hút cát mịn với tóc ổn áp nha,","POS"
"nút bấm lõm xúg nên hơi khó bấm chứ hút bụi qá ok lun... .. nhỏ gọn gia rẻ.... đáng mua","POS"
"Cũng tạm ổn phù hợp với phòng nhỏ","NEU"
"Rẻ chạy vòng vòng cũng vui","NEU"
"Cực kỳ dễ thương, hút được tóc và bụi nhỏ . Cảm ơn shop nhiều ạ 😍😍😍😍😍😍😍😍😍😍😍","POS"
"Mua con này về đúng chuẩn để vui mắt. Ở nhà 1 mình mở e nó lên chạy nghe è è cũng vui. Hahahh. Pin sạc đầy chạy tầm 10p. Chỉ cuốn đc tóc mà cũng hên xui 🤣🤣🤣","POS"
"Nhà nhiều tóc nhiều lông nên mua","POS"
"Giao hàng đúng hình, hút được ít bụi và tóc nha","POS"
"Máy chạy cũng ổn mà hút có chỗ sạch chỗ không nha, nói chung vs giá này mua dùng thử cho pit thôi","NEU"
"Sản phẩm đóng gói chất lượng giao hàng nhanh rất êm","POS"
"Vừa nhận hàng thấy đúng như mô tả, dùng thử thấy cũng êm nhưng ko biết có bền ko.","NEU"
"Chưa biết có bền không nhưng cảm thấy thật giải trí, anh ta thật sự đã nhặt được những sợi tóc vào bụng 🤣￼","NEU"
"Robot hút bụi thông minh bốn trong một rẻ hơn cái khác","POS"
"Yêu quá ! Quá ok ! Bật về chạy chạy không nghe tiếng ầm ầm luôn, hút bụi rất sạch","POS"
"Đồ chơi quét nhà thôi chứ không kỳ vọng đc nhiều","NEU"
"Sản phẩm phù hợp với giá tiền, giao hàng nhanh, shipper thân thiện, hình ảnh mang tính nhận xu","POS"
"Máy này nhà mình mua nhiều, dung OK, shop giao hàng nhanh đóng gói đẹp lần sau ủng hộ thêm","POS"
"Hàng nhận ok, nhanh. Mới đầu tưởng đồ chơi. Nhưng chạy quét nhà cũng ok.","NEU"
"shipper giao hàng nhiệt tình, sản phẩm đúng mô tả. hút được bụi","POS"
"Giao hàng bi móp…dong gói so xài..chất lượng cung OK..","NEU"
"Đa nhận được hàng giống hình rất đẹp và cảm ơn shop nhiều sẽ ủng hộ lan sau khi sử dụng tốt","POS"
"Hút bụi tốt thực sự hơn mong đợi rất nhiều. Mua lâu r nay ms dùng thử để dánh giá video minh hoạ","POS"
"🌟Sản phẩm luôn được săn đón nhất tại nhà Dailywine !! Ngại gì không thử chai Vang Ý có vị ngọt thanh, hài hòa với hương vị cay nồng hấp dẫn !","POS"
"Nhỏ nhưng có võ, chất lượng, giao hàng nhanh chóng, nhiệt tình","POS"
"Giao hàng nhanh đóng góp cẩn thận lần sau lại ủng hộ tiếp tục","POS"
"Hàng bé bé xinh xinh, cho chạy trong phòng nhỏ thì hợp lý ạ, còn nhà rộng thì không ổn. Máy sạc dùng đc 20p","NEU"
"Máy nhỏ, hút tóc ổn á mọi người. Giá mình mua là 67.000₫. Hút vòng vòng cũng vui, hút tóc tốt. Để hút sạch phải tầm 3-4 cái chạy mới đủ. Có con nít cho chạy vòng vòng vui lắm. Mau hết pin. Sạc k thấy đèn báo nên k biết lúc nào đầy","NEU"
